# t (s)	mx ()	my ()	mz ()	m_z_yrange150_ ()	I_x (A)
3.9000442577648634e-10	0.008313483	-0.00018617228	-9.569475e-05	-0.0005361816	-8e-06
4.0002736033514266e-10	0.00817917	0.0005812131	-8.5133324e-05	0.0016759888	-8e-06
4.1003012701870396e-10	0.007961603	0.0010245336	-0.00017377835	0.000935376	-8e-06
4.200306848334016e-10	0.0078574475	0.00041704156	-8.033486e-05	0.00041802978	-8e-06
4.300203156602932e-10	0.008047478	0.0008479789	-7.241027e-05	-0.0003617798	-8e-06
4.400170535346986e-10	0.008198114	0.0007085094	-4.6503577e-05	-0.0026882202	-8e-06
4.500160755456263e-10	0.008675007	0.00057005946	-7.893992e-05	-0.00027349853	-8e-06
4.600314950633346e-10	0.00788509	0.0008470615	-6.0506492e-05	-0.0008192627	-8e-06
4.700002144202671e-10	0.006532715	0.0010330067	-4.4966742e-05	0.0023247192	-8e-06
4.80002384554267e-10	0.0055362154	0.0008790309	-0.00015395938	-0.00020074463	-8e-06
4.900100741761555e-10	0.0051174103	0.00036175636	-0.00014043582	0.0008687622	-8e-06
5.000016220376668e-10	0.0044294125	0.00036345623	-8.364785e-05	-0.0006321533	-8e-06
5.100298969524556e-10	0.0039438247	-9.430103e-05	-9.888566e-05	-0.00092574465	-8e-06
5.20022471543326e-10	0.0048691477	-0.00059740216	-0.00022459068	-0.002430359	-8e-06
5.300110411270697e-10	0.006057483	-0.00097459945	-4.8359674e-05	-0.0013939575	-8e-06
5.400070039883297e-10	0.007012955	-0.00059461105	2.3806201e-06	0.0008973877	-8e-06
5.500276697287278e-10	0.00840773	-0.00068608706	-7.7804034e-05	0.0012815796	-8e-06
5.600133307497154e-10	0.00929589	0.00027627975	-7.804872e-05	-0.00105	-8e-06
5.700044753817292e-10	0.009241517	0.0006259376	-0.00019347492	-0.0011005859	-8e-06
5.800019174166767e-10	0.009331797	0.0012794648	-0.00020694567	-0.00045689696	-8e-06
5.90021611320335e-10	0.009240472	0.0013576722	-7.069817e-05	-0.0008781006	-8e-06
6.00013575213501e-10	0.0085336855	0.0015170405	-6.700019e-05	0.0006828125	-8e-06
6.100072936989196e-10	0.008042431	0.0013302559	-4.287881e-05	0.0010414551	-8e-06
6.200316581791513e-10	0.007960718	0.00027940187	-0.0002064591	0.0012654174	-8e-06
6.300053703293073e-10	0.0068268226	-0.0004048356	-0.00023381361	0.0016695069	-8e-06
6.400007613769458e-10	0.0060459175	-0.00033463788	-0.00024563674	0.002147168	-8e-06
6.500224839672283e-10	0.0053943987	-0.00038959525	-0.00018752411	0.0028509276	-8e-06
6.600184575256399e-10	0.004827525	-0.00069154747	-0.00015352592	8.630371e-05	-8e-06
6.700138213523725e-10	0.004734088	-0.0001819537	-0.00019812549	0.0021325683	-8e-06
6.800044152402531e-10	0.0050363806	0.0007656755	-0.00023738372	0.00033199464	-8e-06
6.90006435931552e-10	0.0063792975	0.0013426056	-0.00018956744	0.00094106444	-8e-06
7.0002903170774e-10	0.006630524	0.0018350662	-0.00012528028	0.0011568909	-8e-06
7.100015600288963e-10	0.0077523068	0.001684272	-3.047249e-05	-0.0004354248	-8e-06
7.200210900176361e-10	0.007944442	0.0018963475	-9.00254e-05	0.0003446411	-8e-06
7.300181925754361e-10	0.008195503	0.0018059253	-0.00012776861	-0.00031156006	-8e-06
7.400147569412703e-10	0.007957619	0.00047437052	-0.00015620007	-0.00040871583	-8e-06
7.500073608642039e-10	0.00787015	-0.00033098191	-0.0002790181	-0.0008260254	-8e-06
7.600037951845682e-10	0.007412183	-0.0010741355	-0.00018072827	0.00027684326	-8e-06
7.700175381861334e-10	0.007345876	-0.0014541445	-0.00014029312	0.0001352295	-8e-06
7.800052122026193e-10	0.007933685	-0.0010277109	-0.0002476039	-0.00016287842	-8e-06
7.900314620523465e-10	0.0083265845	-0.0005689707	-0.00027927608	8.243408e-05	-8e-06
8.000306562680168e-10	0.008500003	0.00015697688	-0.00039254804	-0.0004376709	-8e-06
8.100231755546153e-10	0.0074717337	-2.291527e-05	-0.00033492027	-0.0010281372	-8e-06
8.200171337753875e-10	0.0066953525	0.000129062	-0.00028404885	0.0009190186	-8e-06
8.300045506108551e-10	0.0064506526	-2.1161952e-05	-0.0003755745	0.00043967285	-8e-06
8.400251528206457e-10	0.0054136235	-0.00047919853	-0.0005761727	0.0015849732	-8e-06
8.500235725605902e-10	0.0054453053	-0.00069334975	-0.00049308455	0.00014526368	-8e-06
8.600073654317171e-10	0.0060796537	-0.0011956741	-0.00054800074	0.0013604492	-8e-06
8.700290870264216e-10	0.0073387013	-0.0010494615	-0.0005422492	0.0001161499	-8e-06
8.80023260429017e-10	0.009031076	-0.000916647	-0.0005559506	0.0010115601	-8e-06
8.900215928277934e-10	0.010114568	0.0002134191	-0.00056426396	0.0006085327	-8e-06
9.000173577146105e-10	0.010138369	0.00087923266	-0.00043491964	0.00069210207	-8e-06
9.100126305034183e-10	0.010543719	0.0011411257	-0.00047674816	0.000813562	-8e-06
9.200097718394826e-10	0.009398725	0.0005451742	-0.00045280214	0.0008542236	-8e-06
9.300025012866585e-10	0.008482582	0.0005487864	-0.00048576444	0.0025167482	-8e-06
9.400246712721655e-10	0.007307518	0.00022110205	-0.0004591091	0.0016554809	-8e-06
9.500266105980812e-10	0.007150651	0.00062268676	-0.00047786406	0.0011468262	-8e-06
9.600186541847857e-10	0.0063643693	0.00027819825	-0.00049347425	0.0023612792	-8e-06
9.700080781173892e-10	0.005893775	0.00011114793	-0.0005472313	0.0017171752	-8e-06
9.800125519950215e-10	0.0044534616	0.0003860237	-0.00042931977	0.0008260254	-8e-06
9.900237916335562e-10	0.0038963973	0.00021960559	-0.00044859317	7.419434e-05	-8e-06
1.0000211556987485e-09	0.004336721	0.00010153117	-0.0005148559	0.0011954102	-8e-06
1.0100128889445427e-09	0.0046957806	0.00020430092	-0.0004912404	0.0023005004	-8e-06
1.0200129539944268e-09	0.005928991	-0.00047203628	-0.0005660086	0.0008535278	-8e-06
1.030008246692336e-09	0.0072817407	-0.0010986051	-0.00056488236	0.00096744386	-8e-06
1.0400047655703093e-09	0.008426678	-0.0017736647	-0.00059279613	0.0010133667	-8e-06
1.0500061317656384e-09	0.009473271	-0.0020581537	-0.00045429208	0.0006242798	-8e-06
1.0600257670767415e-09	0.009982669	-0.0017906016	-0.000486767	0.0007887695	-8e-06
1.070016524227041e-09	0.009677058	-0.00097232644	-0.00046395833	0.0010669067	-8e-06
1.080001543627734e-09	0.00914035	-0.00079277606	-0.00034006944	0.001260791	-8e-06
1.0900214295635862e-09	0.007740014	-0.000507413	-0.00035972695	0.002203943	-8e-06
1.1000090744191597e-09	0.0061879223	0.00030809353	-0.00037147143	0.0017353515	-8e-06
1.110006156056249e-09	0.004254461	0.00082688784	-0.0003300328	0.0007123657	-8e-06
1.1200003194788816e-09	0.00299755	0.0012181412	-0.00048038215	0.00076311035	-8e-06
1.1300281575940848e-09	0.0019609751	0.0010818598	-0.00047241634	0.0014883667	-8e-06
1.1400208874606113e-09	0.0016979454	0.0007042	-0.0005770834	-0.00055551756	-8e-06
1.1500168764842914e-09	0.0023848438	-5.4601667e-05	-0.0005970365	0.0003249634	-8e-06
1.160001976108374e-09	0.0035089238	-0.00080749544	-0.0006161482	0.00042114258	-8e-06
1.170006321285366e-09	0.005031211	-0.0006345732	-0.0004928041	0.0014197022	-8e-06
1.1800043436946042e-09	0.007738888	-0.00041026916	-0.00058873475	0.0007718506	-8e-06
1.1900229238017665e-09	0.009513176	0.00016856416	-0.0005971454	0.0011584107	-8e-06
1.2000137669679272e-09	0.011120624	0.00046531908	-0.0006306638	0.0005453369	-8e-06
1.2100164962965743e-09	0.011449134	7.4726435e-05	-0.0006604263	5.718994e-05	-8e-06
1.2200196567912688e-09	0.010691056	-0.00030827062	-0.0006613407	0.000549292	-8e-06
1.230018351407877e-09	0.01001573	-0.0010693654	-0.000677145	0.0025464355	-8e-06
1.2400091713462062e-09	0.009058857	-0.0013876624	-0.0007121503	0.001469458	-8e-06
1.2500319448104652e-09	0.00797467	-0.0018249364	-0.00074314233	0.0027812256	-8e-06
1.2600320102143391e-09	0.0069008092	-0.0020479662	-0.0008924176	0.00030300292	-8e-06
1.270028329584009e-09	0.006171684	-0.001778138	-0.00092455215	0.00049593503	-8e-06
1.2800274361218147e-09	0.0054919347	-0.0007623572	-0.00095448457	0.0014519043	-8e-06
1.2900229551574754e-09	0.004476708	-0.00060255214	-0.00087692094	0.00019423828	-8e-06
1.3000271408130546e-09	0.0041194097	-0.00039506535	-0.00081927335	0.0011579468	-8e-06
1.3100291799929468e-09	0.004172393	0.0007554488	-0.0008622501	-0.0005073486	-8e-06
1.3200194668880835e-09	0.0036701895	0.0013259461	-0.00078515615	2.1740723e-05	-8e-06
1.3300176752365505e-09	0.0040014666	0.0020264029	-0.00074605574	0.000243042	-8e-06
1.3400130363071317e-09	0.004351887	0.0022791417	-0.00084193016	0.0012536255	-8e-06
1.3500322331231864e-09	0.005614299	0.0020691336	-0.0008969479	0.000513208	-8e-06
1.3600165971632318e-09	0.007593515	0.0018618454	-0.0009213911	-1.3513183e-05	-8e-06
1.3700085414650715e-09	0.009781463	0.0013774802	-0.0008862243	0.00085056154	-8e-06
1.3800258922954088e-09	0.010505003	0.00017927903	-0.00096308015	-0.0018051513	-8e-06
1.390021435035432e-09	0.011223104	-0.0001376394	-0.0010194718	0.00031246338	-8e-06
1.4000223182442662e-09	0.010914696	-0.00082809787	-0.001017944	0.0008300171	-8e-06
1.4100156286445717e-09	0.010110046	-0.0010460969	-0.001124725	0.00055510254	-8e-06
1.4200000866683887e-09	0.009546712	-0.0022226356	-0.001128939	-0.0004986084	-8e-06
1.4300266631944624e-09	0.008704945	-0.002336341	-0.0010889653	-0.0005661377	-8e-06
1.4400158092317489e-09	0.0070747067	-0.0016059227	-0.0010810017	-0.0022762818	-8e-06
1.4500073668177722e-09	0.005951122	-0.0011696273	-0.0010282436	-0.0009789917	-8e-06
1.4600100413543978e-09	0.0058843126	-0.0014364719	-0.0010930077	-0.00035150145	-8e-06
1.470002696704339e-09	0.0046455394	-0.00036545424	-0.0012012135	0.00049361575	-8e-06
1.4800252799051929e-09	0.0040076873	0.0005419635	-0.0012064463	0.00065235596	-8e-06
1.4900171767884601e-09	0.004073683	0.00079106586	-0.0012056156	0.0020675415	-8e-06
1.5000070108252593e-09	0.005276976	0.00087790523	-0.0010897956	0.00070601807	-8e-06
1.5100061387507947e-09	0.006079172	0.00086585333	-0.0010481876	0.00019259033	-8e-06
1.5200288743606372e-09	0.007167965	0.0008119491	-0.0010454603	0.00018392334	-8e-06
1.5300258850226748e-09	0.009230267	0.00057573075	-0.0010697019	0.0015552002	-8e-06
1.540023823456863e-09	0.010688132	-9.270982e-05	-0.0010963792	0.0011872925	-8e-06
1.5500098738789145e-09	0.011831911	-0.0009962071	-0.0010974501	0.00042010497	-8e-06
1.5600125531060076e-09	0.011595391	-0.0013724182	-0.0010301986	0.0015282227	-8e-06
1.5700015256612736e-09	0.010619711	-0.0015131531	-0.000982424	0.0023006226	-8e-06
1.5800001516103897e-09	0.009421247	-0.0020691636	-0.0010304168	0.0019222046	-8e-06
1.5900276880864796e-09	0.0075833406	-0.0026903814	-0.0010312885	0.0007593506	-8e-06
1.6000183191551905e-09	0.0055520786	-0.0028002826	-0.000902746	0.0005935181	-8e-06
1.6100217976521255e-09	0.0051246276	-0.0020569295	-0.0009024097	-0.00097297365	-8e-06
1.620024940069363e-09	0.0036304519	-0.0014577669	-0.00090571214	-0.0011567017	-8e-06
1.6300247883665352e-09	0.0025582328	-0.00091914326	-0.0011156538	0.00045043946	-8e-06
1.640026539552273e-09	0.0029149908	3.972048e-05	-0.0010565853	-0.0014598633	-8e-06
1.6500220578570012e-09	0.004109832	0.00044774718	-0.00105011	0.0008875	-8e-06
1.6600197291633234e-09	0.0054138834	0.00022575581	-0.000939071	-0.0013102295	-8e-06
1.6700054938157265e-09	0.006788282	0.00013837237	-0.0010132422	-0.00041678466	-8e-06
1.680000356798141e-09	0.0077381185	0.0007607957	-0.0007925211	-0.0005164185	-8e-06
1.6900032081440766e-09	0.0087423725	0.0010990853	-0.0009078518	0.0015378417	-8e-06
1.7000242626211942e-09	0.009266468	0.0008274061	-0.0009121624	0.0010405151	-8e-06
1.7100119029996743e-09	0.010119113	0.0013405798	-0.00092210167	0.0013191772	-8e-06
1.7200095130004482e-09	0.009767015	0.0009175014	-0.00096467027	0.0015820313	-8e-06
1.7300217664972243e-09	0.00894522	0.0007376331	-0.0010375945	0.0010020874	-8e-06
1.7400138750312441e-09	0.008171038	-0.00011050694	-0.0009852595	-1.3903808e-05	-8e-06
1.7500099138669534e-09	0.0072567672	-0.00047585802	-0.0009847678	0.000785022	-8e-06
1.7600035475901423e-09	0.006561879	-0.0011055588	-0.0010190587	-0.00037834473	-8e-06
1.7700314193171614e-09	0.0059240023	-0.00067584286	-0.0010493774	-0.0012867675	-8e-06
1.780025168404602e-09	0.0054814727	-0.0006776463	-0.0010224975	-0.00091743167	-8e-06
1.790022981987134e-09	0.0051895725	-0.00049060653	-0.0009523762	-0.00050285645	-8e-06
1.800013968634182e-09	0.0048749577	-0.00074481015	-0.0009427906	-0.0006128052	-8e-06
1.810021612740826e-09	0.0045491094	-0.0001370122	-0.00091627217	0.00035964354	-8e-06
1.8200150155281388e-09	0.0047749826	0.00036901553	-0.0009479244	-0.0005965576	-8e-06
1.8300015118663496e-09	0.0052707894	0.0009816745	-0.0009068102	0.0009645264	-8e-06
1.8400245423133913e-09	0.004820738	0.0006286144	-0.0009019625	0.00060373533	-8e-06
1.8500308976950165e-09	0.006090773	0.0016169002	-0.0009726386	-0.0020550415	-8e-06
1.8600167514969253e-09	0.0070759146	0.00074759324	-0.0010541234	-0.003124463	-8e-06
1.8700092574478987e-09	0.00846922	-0.00031934603	-0.00114974	-0.0022408692	-8e-06
1.880002008900569e-09	0.008919529	-0.00152001	-0.001133598	-0.0019642944	-8e-06
1.890022319993175e-09	0.010347666	-0.001229657	-0.001060241	-0.0017570434	-8e-06
1.9000242735372055e-09	0.01107863	-0.0018203595	-0.0010347839	-0.0018397339	-8e-06
1.910020423382195e-09	0.010872465	-0.0015769594	-0.0010664375	-0.00013365479	-8e-06
1.9200175143653688e-09	0.010824229	-0.0015032399	-0.0012312605	-0.0017957398	-8e-06
1.9300150524804586e-09	0.0103266295	-0.00077743747	-0.0011741489	-0.0020845826	-8e-06
1.940011932687136e-09	0.009960764	5.503507e-05	-0.0010790707	-0.0017145386	-8e-06
1.9500073716690367e-09	0.009123038	0.00024224426	-0.0010701879	-0.0006454224	-8e-06
1.9600315652033567e-09	0.006696051	0.0008839199	-0.0010538321	-0.0020799316	-8e-06
1.9700273578551665e-09	0.004889392	0.00066680077	-0.0011950436	-0.0027501343	-8e-06
1.9800106049199655e-09	0.0026370245	0.00031098007	-0.0010390913	-0.003131128	-8e-06
1.9900209720401513e-09	0.0022828488	-0.00039448676	-0.0009823856	-0.0029706177	-8e-06
2.000012620464542e-09	0.0023929556	-0.001164281	-0.0010227177	-0.0016664428	-8e-06
2.0100060019766388e-09	0.002973752	-0.001347732	-0.0010038236	-0.003294983	-8e-06
2.0200018837728264e-09	0.004942763	-0.0010838653	-0.0009143541	-0.0019286987	-8e-06
2.030030450858686e-09	0.006648451	-0.00069151004	-0.00095497235	-0.0017623901	-8e-06
2.0400302404837913e-09	0.008280158	-0.0009656244	-0.00094394945	-0.0012946655	-8e-06
2.0500162877766834e-09	0.009372239	-0.00095838046	-0.0010677293	-0.0027108886	-8e-06
2.0600050511501883e-09	0.010444989	-0.0005241257	-0.0010583707	-0.0025051024	-8e-06
2.0700013180261032e-09	0.010603194	-0.00041966065	-0.0009375548	-0.0023423706	-8e-06
2.080018389744477e-09	0.010280017	-4.4270528e-05	-0.000839076	-0.001601892	-8e-06
2.090013900433408e-09	0.009739012	0.00025553268	-0.0009443348	-0.0016504517	-8e-06
2.1000132343242754e-09	0.008787248	0.000333119	-0.00087869645	-0.0025014281	-8e-06
2.11000044130851e-09	0.007674409	0.00045010718	-0.0009095356	-0.0021779663	-8e-06
2.1200052827516002e-09	0.0060877693	0.00056347717	-0.00093403726	-0.003442224	-8e-06
2.130011991768609e-09	0.0044449363	-0.00014586556	-0.000976343	-0.0037762206	-8e-06
2.1400066031244197e-09	0.003941506	-0.00054292375	-0.0009874676	-0.0032294434	-8e-06
2.1500153682902688e-09	0.0037865757	-0.00065345207	-0.0009549064	-0.001799878	-8e-06
2.160006947561046e-09	0.004291917	-0.00037010113	-0.0008502581	-0.0029283569	-8e-06
2.1700006179443023e-09	0.0054492657	-0.0008184913	-0.0007868537	-0.0037732667	-8e-06
2.1800273714732724e-09	0.0063911285	-0.00045637658	-0.0007772819	-0.002762207	-8e-06
2.190013439201139e-09	0.0069415434	0.0008395762	-0.0007801686	-0.003215271	-8e-06
2.200002697577962e-09	0.0075495485	0.0016478414	-0.0007574024	-0.004369165	-8e-06
2.2100035454328243e-09	0.008470584	0.0020461527	-0.000638576	-0.004396411	-8e-06
2.2200243840222398e-09	0.009169229	0.0020468493	-0.00050828815	-0.0052737426	-8e-06
2.2300174907546173e-09	0.009719492	0.0025342344	-0.0004939193	-0.005053479	-8e-06
2.2400038281877106e-09	0.009330585	0.0026605187	-0.0004725463	-0.0053545167	-8e-06
2.2500287515569123e-09	0.009153677	0.0016238419	-0.00038354364	-0.004421704	-8e-06
2.2600116474716274e-09	0.008486521	0.001017876	-0.0004436513	-0.0050583985	-8e-06
2.270005763649368e-09	0.008206295	-0.00036598733	-0.0004920427	-0.0029714843	-8e-06
2.2800054938531415e-09	0.007468609	-0.0012837693	-0.0005583706	-0.0032978882	-8e-06
2.290027233646763e-09	0.0069410237	-0.0023278862	-0.00061396696	-0.004494568	-8e-06
2.300023691840207e-09	0.0067810602	-0.0025068636	-0.000555403	-0.0029360473	-8e-06
2.3100161425597208e-09	0.0070558633	-0.0022984352	-0.00056623644	-0.002493042	-8e-06
2.3200257478698587e-09	0.006801117	-0.00059882103	-0.00056232983	-0.0027572266	-8e-06
2.3300194613928744e-09	0.0067264126	0.00042994626	-0.00058041257	-0.0047473754	-8e-06
2.3400217848831946e-09	0.0061817984	0.0010664881	-0.0005191839	-0.0029895997	-8e-06
2.3500210088588757e-09	0.0063484195	0.0011758707	-0.00044071255	-0.003456494	-8e-06
2.36001782302497e-09	0.006511897	0.0010817044	-0.0004947391	-0.002365454	-8e-06
2.370011596339865e-09	0.007879571	0.0010739597	-0.0005609474	-0.0038374634	-8e-06
2.3800006192198557e-09	0.008407591	0.0009403221	-0.00078185054	-0.0041654175	-8e-06
2.390029219552515e-09	0.008921091	0.0008898991	-0.0007215423	-0.0028118775	-8e-06
2.400006273740123e-09	0.009143277	0.00092559063	-0.0006391703	-0.0021331299	-8e-06
2.4100022218990228e-09	0.009430183	0.0010559672	-0.0006008095	-0.0039562136	-8e-06
2.420024764009138e-09	0.009510245	0.0014765282	-0.0006163941	-0.0023935547	-8e-06
2.430017680147255e-09	0.009110133	0.0016510831	-0.00052722753	-0.00265531	-8e-06
2.4400174881897522e-09	0.009388982	0.0019399646	-0.00045726984	-0.0037185547	-8e-06
2.4500111190546226e-09	0.008794419	0.0015100322	-0.0003912848	-0.0030821778	-8e-06
2.4600062417558446e-09	0.0077284826	0.0013448998	-0.00045654306	-0.002636426	-8e-06
2.4700314409367128e-09	0.006573611	0.0009983974	-0.00040640484	-0.0024056518	-8e-06
2.4800211736004007e-09	0.0056952713	7.002979e-05	-0.0004142673	-0.004086499	-8e-06
2.490019887561888e-09	0.004966381	-0.00085655204	-0.00047211425	-0.0026470337	-8e-06
2.500013894557409e-09	0.004800068	-0.0014818894	-0.00046578734	-0.0018913086	-8e-06
2.5100081934921354e-09	0.0054185116	-0.002340623	-0.0004369319	-0.002915808	-8e-06
2.5200055862722682e-09	0.0057252017	-0.0025774618	-0.0004430541	-0.0019409424	-8e-06
2.5300012181903296e-09	0.006089507	-0.0015672296	-0.0003774993	-0.003940735	-8e-06
2.5400198187107084e-09	0.0072224815	-0.0007249427	-0.00030615798	-0.0018379028	-8e-06
2.5500138223008794e-09	0.0075577768	-0.00012458701	-0.00016695344	-0.0010381714	-8e-06
2.560010882017467e-09	0.007906182	0.00012344203	-0.00014441191	-0.0035316285	-8e-06
2.5700037757206315e-09	0.007261717	0.0009185701	-0.0001330346	-0.0020264648	-8e-06
2.5800162220962954e-09	0.007182986	0.0015278505	-4.8307753e-05	0.00065324706	-8e-06
2.5900103233134345e-09	0.007865009	0.0021737097	-6.839521e-05	-0.0012854248	-8e-06
2.6000135004159067e-09	0.0077793426	0.0029871385	3.2476117e-05	-0.0022341919	-8e-06
2.610019658607561e-09	0.007976784	0.003838545	5.915839e-05	-0.0030173585	-8e-06
2.620010753612411e-09	0.0081532365	0.0028912076	4.813122e-05	-0.0019322876	-8e-06
2.630000757441843e-09	0.0073450212	0.0023768095	0.00017424257	-0.00028415528	-8e-06
2.640025848955367e-09	0.0072561954	0.0018266435	0.0001166405	-0.0011671875	-8e-06
2.6500291134880512e-09	0.006932819	0.0014723295	0.00020513286	-0.0017920288	-8e-06
2.6600007090553167e-09	0.0069947313	-3.123889e-05	0.0002105286	-0.0007183716	-8e-06
2.670000979069035e-09	0.006496227	-0.0012825226	0.00033800013	0.00072303467	-8e-06
2.6800236080898156e-09	0.0063961926	-0.0019895257	0.0004330769	-0.00030524904	-8e-06
2.6900167725437943e-09	0.0059261476	-0.0018939176	0.00040731745	0.0017911011	-8e-06
2.700015277057245e-09	0.0063562817	-0.0015131885	0.00035723633	-0.0013139526	-8e-06
2.710006130854474e-09	0.00671066	6.789732e-05	0.0003600175	-0.00052716065	-8e-06
2.7200060627710913e-09	0.00779382	0.0011490149	0.00046271755	0.0006005371	-8e-06
2.7300072427751888e-09	0.008519784	0.0023634802	0.0004037804	-0.0011871338	-8e-06
2.740006803172522e-09	0.00873669	0.003235146	0.0006311844	-0.0017171265	-8e-06
2.750029273079384e-09	0.008375042	0.004211115	0.0006615991	0.00043460695	-8e-06
2.760018796811518e-09	0.008629733	0.0046921866	0.00079915434	0.0010647705	-8e-06
2.770004011228364e-09	0.008278367	0.0039150696	0.0009004168	-0.00027821044	-8e-06
2.780030645512874e-09	0.008291611	0.0024770412	0.0010409383	0.00059786375	-8e-06
2.790016840461585e-09	0.0072465986	0.00092284183	0.0010301524	0.0011853394	-8e-06
2.800007797616884e-09	0.006693006	-0.00011611982	0.001049722	-0.00043425293	-8e-06
2.8100010195881468e-09	0.006149602	-0.0006017159	0.0010681937	0.0012470215	-8e-06
2.82000108771879e-09	0.00558994	-0.001257153	0.001026438	0.0015300415	-8e-06
2.8300042451698274e-09	0.0059041083	-0.000961577	0.0011185508	0.0012023437	-8e-06
2.840021127669004e-09	0.0064380993	-0.0009721008	0.0010865675	0.0020497437	-8e-06
2.8500175801121037e-09	0.00660614	-0.00078569615	0.0012247671	0.0019453125	-8e-06
2.860009107907126e-09	0.0068558017	2.6850905e-05	0.0012861913	0.0010772217	-8e-06
2.8700300676995983e-09	0.006819676	0.0002932976	0.0013250614	0.0008343628	-8e-06
2.8800200308669573e-09	0.007047485	0.00036965872	0.0013038834	0.00076479494	-8e-06
2.8900163526092846e-09	0.007625801	-0.00027267213	0.0013316353	0.0016122803	-8e-06
2.900019921804446e-09	0.0073817465	-0.00037756754	0.0013652836	0.0029295287	-8e-06
2.910011341276561e-09	0.008065585	0.0003014623	0.0014608471	0.0014402099	-8e-06
2.9200272670141554e-09	0.007335172	0.00063362444	0.0015290867	0.0014691772	-8e-06
2.930025787780161e-09	0.006628931	0.0009414868	0.0015517959	0.0025932007	-8e-06
2.9400230169043694e-09	0.006497331	0.0013592354	0.0015276016	0.0022394287	-8e-06
2.9500282526551847e-09	0.0068000373	0.0014566995	0.0014806997	0.0026646606	-8e-06
2.960019258550599e-09	0.00709695	0.0014739381	0.0015177871	0.0030292603	-8e-06
